               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 139,            0.023863,           0.0095334,                   0,              0.8019,             0.78349,             0.76268,             0.39635,            0.036796,           0.0073695,                   0,            0.005446,            0.005446,            0.005446
                 140,             0.02201,            0.009464,                   0,             0.76505,              0.8172,             0.75388,             0.38747,            0.035219,            0.007566,                   0,            0.005413,            0.005413,            0.005413
                 141,            0.023716,           0.0088957,                   0,             0.82347,             0.75238,              0.7488,             0.37624,            0.037478,           0.0074227,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.022673,           0.0089773,                   0,             0.79976,              0.7957,             0.76791,             0.38078,            0.038483,           0.0077791,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.023867,           0.0092338,                   0,             0.78817,             0.76018,              0.7456,             0.38879,            0.037587,            0.007437,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.023071,            0.010294,                   0,             0.78006,             0.77419,             0.76662,             0.38564,            0.035689,           0.0073085,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.023618,           0.0090755,                   0,             0.74381,             0.78495,             0.75581,             0.37585,              0.0369,           0.0075529,                   0,            0.005248,            0.005248,            0.005248
                 146,             0.02351,            0.009767,                   0,             0.79775,             0.75269,             0.78862,             0.39554,            0.037311,           0.0077209,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.024721,           0.0086477,                   0,             0.71497,             0.75269,             0.70151,             0.33505,            0.037636,           0.0080094,                   0,            0.005182,            0.005182,            0.005182
                 148,            0.022967,           0.0094535,                   0,             0.73559,             0.77419,              0.7288,             0.34817,            0.036832,           0.0076942,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.022651,           0.0094113,                   0,             0.66656,             0.75269,             0.65803,             0.32776,            0.036615,           0.0075793,                   0,            0.005116,            0.005116,            0.005116
