               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  91,            0.034365,             0.01276,           0.0027181,             0.86057,             0.93192,             0.94559,             0.61195,            0.035393,           0.0065765,           0.0014687,             0.00703,             0.00703,             0.00703
                  92,             0.03732,            0.012496,            0.002953,             0.89243,              0.9191,             0.95207,              0.6327,            0.032257,            0.006382,           0.0014236,            0.006997,            0.006997,            0.006997
                  93,            0.036119,            0.014468,           0.0022945,             0.80978,             0.92929,             0.92989,             0.62681,            0.030584,           0.0063725,           0.0014408,            0.006964,            0.006964,            0.006964
                  94,             0.03543,            0.012396,           0.0027318,             0.80596,             0.86521,             0.90468,             0.65025,            0.031917,           0.0063972,           0.0015006,            0.006931,            0.006931,            0.006931
                  95,            0.035832,            0.014814,            0.002619,             0.90649,             0.93985,             0.96209,             0.62725,            0.033975,           0.0065384,            0.001487,            0.006898,            0.006898,            0.006898
                  96,            0.034684,            0.014146,            0.003284,             0.88285,             0.90404,             0.94116,             0.62017,            0.033508,           0.0066338,           0.0015121,            0.006865,            0.006865,            0.006865
                  97,            0.034409,            0.014195,           0.0024491,             0.89845,             0.91041,             0.94288,             0.59678,            0.031914,           0.0064144,           0.0015295,            0.006832,            0.006832,            0.006832
                  98,            0.035001,            0.014435,            0.003216,             0.87218,             0.91038,              0.9414,             0.65347,            0.033276,           0.0064888,           0.0014937,            0.006799,            0.006799,            0.006799
                  99,            0.036228,              0.0139,           0.0034549,             0.81493,             0.91077,             0.92353,             0.65236,            0.030821,           0.0064011,           0.0014994,            0.006766,            0.006766,            0.006766
                 100,            0.035433,             0.01182,           0.0027681,             0.89075,             0.92549,             0.94664,             0.64875,            0.029725,           0.0063896,           0.0015163,            0.006733,            0.006733,            0.006733
